fecha,idema,estacion_meteo,provincia_meteo,altitud_meteo,temp_media,precipitacion,prec_traza,temp_min,temp_max,viento_vel_media,direccion_viento,racha_max,insolacion,presion_max,presion_min,anio_meteo,mes_meteo,dia_meteo
2022-04-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.0,0.0,False,14.2,23.9,7.2,32,14.7,10.8,992.5,987.7,2022,4,30
2022-05-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,18.9,0.0,False,11.8,26.0,5.6,30,11.7,12.9,990.1,984.1,2022,5,1
2022-05-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,15.7,1.2,False,11.7,19.7,3.3,30,9.7,3.1,985.6,982.1,2022,5,2
2022-05-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,14.8,5.6,False,11.3,18.3,4.7,30,8.9,1.4,987.5,982.7,2022,5,3
2022-05-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.4,0.0,False,12.2,20.7,4.7,30,11.9,3.7,990.6,986.4,2022,5,4
2022-05-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.9,0.0,False,11.5,22.3,10.3,30,18.1,13.2,993.2,989.7,2022,5,5
2022-05-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.2,0.0,False,11.5,22.8,9.7,32,16.4,13.3,993.2,989.5,2022,5,6
2022-05-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,18.4,0.0,False,11.7,25.0,6.7,30,13.1,13.2,993.2,987.9,2022,5,7
2022-05-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.4,0.0,False,12.5,26.4,5.0,30,9.7,12.6,991.0,987.8,2022,5,8
2022-05-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.0,0.0,False,12.2,27.8,1.4,31,5.3,13.4,992.8,989.4,2022,5,9
2022-05-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,21.5,0.0,False,13.2,29.8,2.5,12,6.7,13.4,992.9,988.3,2022,5,10
2022-05-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.5,0.0,False,14.1,30.9,4.2,12,11.1,12.7,989.7,985.0,2022,5,11
2022-05-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.4,0.0,False,16.0,28.8,4.7,12,10.0,11.7,991.0,987.2,2022,5,12
2022-05-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.2,0.0,False,13.8,30.7,1.1,34,4.2,12.5,992.1,987.5,2022,5,13
2022-05-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.6,4.8,False,15.8,29.3,3.3,28,14.7,7.2,989.4,984.7,2022,5,14
2022-05-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.9,0.0,False,15.8,30.0,3.1,10,7.8,8.2,986.9,983.1,2022,5,15
2022-05-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,23.4,0.0,False,15.8,30.9,2.5,27,6.1,13.3,990.5,986.8,2022,5,16
2022-05-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.4,0.0,False,17.3,33.5,3.3,24,13.1,13.5,990.0,986.3,2022,5,17
2022-05-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.5,0.0,False,18.7,34.3,4.7,10,11.1,12.6,989.4,984.0,2022,5,18
2022-05-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.8,0.0,False,19.9,33.7,7.2,11,13.6,11.8,991.3,986.5,2022,5,19
2022-05-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.2,0.0,False,18.7,33.8,5.6,11,11.1,12.0,993.8,989.5,2022,5,20
2022-05-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.2,0.0,False,17.0,35.3,3.1,11,7.5,10.2,991.5,984.2,2022,5,21
2022-05-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.2,0.8,False,19.9,32.5,3.1,24,10.8,1.7,984.2,976.8,2022,5,22
2022-05-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.4,0.0,False,16.6,28.1,4.4,31,14.7,12.3,982.9,977.6,2022,5,23
2022-05-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.2,1.4,False,13.4,19.1,7.8,31,15.8,1.8,985.5,980.7,2022,5,24
2022-05-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.4,0.0,False,12.6,22.2,10.0,32,17.2,12.8,994.4,985.3,2022,5,25
2022-05-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.8,0.0,False,13.4,26.2,10.3,31,19.2,13.8,994.8,990.5,2022,5,26
2022-05-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.2,0.0,False,14.9,29.4,8.6,30,14.7,13.9,992.7,987.2,2022,5,27
2022-05-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,23.7,0.0,False,15.1,32.3,5.8,30,14.2,13.9,989.2,979.0,2022,5,28
2022-05-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.9,0.0,False,17.2,32.6,5.8,99,13.9,12.3,979.5,972.7,2022,5,29
2022-05-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.2,0.0,False,17.4,31.1,3.9,30,11.4,9.6,981.0,975.3,2022,5,30
2022-05-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.6,0.0,False,16.9,32.2,2.8,12,8.1,13.8,984.2,980.4,2022,5,31
2022-06-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.4,0.0,False,18.7,36.1,4.2,28,9.4,13.1,984.4,979.8,2022,6,1
2022-06-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.2,0.0,True,20.3,34.2,3.1,34,19.7,10.8,983.3,979.1,2022,6,2
2022-06-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.8,1.4,False,19.0,34.6,2.2,30,10.8,10.2,983.5,978.4,2022,6,3
2022-06-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.0,0.0,False,19.0,33.0,3.9,31,16.1,12.6,987.0,980.2,2022,6,4
2022-06-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.6,0.0,False,17.4,31.7,2.5,29,9.7,14.4,990.2,986.2,2022,6,5
2022-06-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.0,0.0,False,18.0,33.9,3.9,33,9.7,10.6,989.4,985.3,2022,6,6
2022-06-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.2,0.0,False,18.8,31.7,5.0,32,12.2,13.6,989.8,983.9,2022,6,7
2022-06-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.7,0.0,False,20.5,30.9,5.8,31,13.1,12.0,989.1,983.5,2022,6,8
2022-06-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.0,0.0,False,18.5,29.4,10.6,31,19.4,14.6,990.9,987.6,2022,6,9
2022-06-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.6,0.0,False,17.6,35.7,3.3,30,12.2,14.1,990.8,986.4,2022,6,10
2022-06-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.4,1.4,False,20.1,36.7,5.6,28,22.5,10.9,992.0,986.2,2022,6,11
2022-06-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.6,0.2,False,20.1,33.0,1.9,31,11.4,5.7,992.3,985.9,2022,6,12
2022-06-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.6,0.0,False,19.9,37.3,3.9,09,18.3,11.9,989.6,981.4,2022,6,13
2022-06-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,30.1,0.0,False,21.6,38.6,3.3,12,13.3,9.7,986.1,982.0,2022,6,14
2022-06-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,32.2,0.0,False,23.3,41.2,2.5,24,8.9,12.8,987.0,983.8,2022,6,15
2022-06-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.4,6.4,False,23.5,39.3,1.9,08,13.3,8.5,990.9,985.2,2022,6,16
2022-06-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,32.4,0.0,False,24.0,40.7,1.7,10,6.9,12.3,990.7,985.6,2022,6,17
2022-06-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,32.2,0.0,False,23.7,40.8,5.8,12,16.7,13.5,987.4,977.8,2022,6,18
2022-06-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,29.6,0.0,False,22.3,37.0,6.4,12,12.5,12.3,980.4,975.2,2022,6,19
2022-06-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.4,0.0,False,21.8,35.0,2.8,12,11.1,7.2,980.9,976.4,2022,6,20
2022-06-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.6,0.0,False,19.4,33.8,3.3,26,18.9,8.8,982.3,976.9,2022,6,21
2022-06-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.0,0.0,False,20.5,31.5,5.0,28,10.8,13.5,981.2,977.8,2022,6,22
2022-06-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.6,0.0,False,19.6,31.6,5.0,26,13.6,8.6,984.2,980.4,2022,6,23
2022-06-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.0,0.0,False,19.7,30.3,3.9,26,14.2,13.1,985.5,980.8,2022,6,24
2022-06-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.7,0.0,False,17.0,32.4,2.5,30,16.1,8.9,982.3,977.5,2022,6,25
2022-06-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.8,0.0,False,16.3,29.3,5.8,31,21.4,11.2,984.2,978.8,2022,6,26
2022-06-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.9,0.0,False,16.5,25.3,10.3,31,17.5,11.9,991.3,984.1,2022,6,27
2022-06-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.8,0.0,False,14.4,31.3,5.0,99,11.7,14.6,991.2,983.9,2022,6,28
2022-06-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.6,0.0,False,18.0,35.3,4.2,31,17.5,12.8,986.0,977.1,2022,6,29
2022-06-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.4,0.0,False,16.1,24.8,8.9,32,16.7,12.0,988.9,983.0,2022,6,30
2022-07-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.4,0.0,False,13.8,31.0,3.1,30,12.2,14.6,989.7,985.2,2022,7,1
2022-07-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.8,0.0,False,19.7,36.0,4.7,12,11.1,11.8,989.1,984.6,2022,7,2
2022-07-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.8,2.8,False,19.4,34.2,3.6,30,16.7,8.2,989.2,982.7,2022,7,3
2022-07-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.8,0.0,False,17.8,31.7,7.5,30,14.4,14.0,989.6,985.4,2022,7,4
2022-07-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.9,0.0,True,18.2,33.6,3.3,30,13.6,13.1,991.1,985.8,2022,7,5
2022-07-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.0,5.6,False,17.7,22.3,5.6,32,12.2,2.7,993.7,989.8,2022,7,6
2022-07-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,23.8,0.0,False,18.0,29.5,10.3,30,18.1,13.7,994.7,991.7,2022,7,7
2022-07-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.0,0.0,False,18.3,31.6,7.2,30,13.9,14.4,995.0,990.5,2022,7,8
2022-07-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.4,0.0,False,19.2,35.6,4.2,30,11.7,14.2,994.1,987.4,2022,7,9
2022-07-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,29.0,0.0,False,20.8,37.1,2.8,32,7.5,14.0,989.6,983.1,2022,7,10
2022-07-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,29.8,0.0,False,21.3,38.4,1.9,14,7.5,13.7,986.9,982.4,2022,7,11
2022-07-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.0,0.0,False,22.4,39.5,1.9,21,8.3,13.6,989.7,986.2,2022,7,12
2022-07-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.6,0.0,False,23.7,39.4,3.3,31,9.7,13.2,990.8,986.4,2022,7,13
2022-07-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,30.7,0.0,False,21.8,39.6,3.1,30,7.8,13.4,990.5,985.1,2022,7,14
2022-07-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.8,0.0,False,23.5,40.0,2.5,31,7.8,13.1,988.4,983.6,2022,7,15
2022-07-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,32.4,0.0,False,23.1,41.7,1.9,22,8.9,13.1,987.0,983.0,2022,7,16
2022-07-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,32.8,0.0,False,23.7,41.9,1.4,14,9.2,13.1,988.6,984.1,2022,7,17
2022-07-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,32.3,0.0,False,24.3,40.3,4.7,13,12.5,13.3,988.1,982.7,2022,7,18
2022-07-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.4,0.0,False,23.6,39.2,5.3,11,16.9,12.9,986.7,981.4,2022,7,19
2022-07-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.9,0.0,False,21.2,34.6,6.7,31,13.1,13.4,990.6,986.7,2022,7,20
2022-07-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,29.2,0.0,False,20.8,37.7,4.2,30,10.0,13.5,991.3,983.9,2022,7,21
2022-07-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.3,0.0,False,20.6,36.0,5.0,29,16.7,12.4,989.6,983.9,2022,7,22
2022-07-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.0,0.0,False,19.3,34.7,3.9,31,14.4,13.5,990.7,985.4,2022,7,23
2022-07-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.7,0.0,False,22.9,40.5,2.5,13,10.6,13.3,987.9,981.6,2022,7,24
2022-07-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.6,0.0,False,21.6,33.5,9.4,32,16.1,11.9,990.1,985.1,2022,7,25
2022-07-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.4,0.0,False,19.8,30.9,8.9,30,15.0,13.6,989.7,984.0,2022,7,26
2022-07-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.6,0.0,False,18.2,32.9,4.4,30,15.0,13.5,987.5,980.7,2022,7,27
2022-07-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.2,0.0,False,19.3,35.1,4.4,12,11.4,11.4,984.7,979.6,2022,7,28
2022-07-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.1,0.0,False,21.7,32.5,6.4,30,14.7,10.5,989.4,983.8,2022,7,29
2022-07-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.9,0.0,False,20.1,33.7,3.3,30,13.6,13.3,990.6,986.1,2022,7,30
2022-07-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.4,0.0,False,21.5,35.2,3.9,30,11.9,12.5,990.4,984.8,2022,7,31
2022-08-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.9,0.0,False,21.4,36.4,4.2,30,11.1,13.4,989.1,984.0,2022,8,1
2022-08-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.0,0.0,False,21.8,40.1,3.3,28,8.3,13.3,987.7,981.5,2022,8,2
2022-08-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.2,0.0,False,24.2,38.1,2.8,10,12.5,8.0,985.0,980.4,2022,8,3
2022-08-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,30.7,0.0,True,22.9,38.5,3.6,22,23.3,9.8,985.4,980.3,2022,8,4
2022-08-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.1,0.0,False,21.7,34.5,6.1,31,15.0,12.7,988.5,983.8,2022,8,5
2022-08-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.8,0.0,False,21.0,36.6,3.6,30,11.7,11.4,989.2,983.5,2022,8,6
2022-08-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,30.2,0.0,False,23.8,36.6,3.1,14,10.3,10.1,986.7,981.9,2022,8,7
2022-08-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,30.3,0.0,False,23.8,36.8,2.2,10,7.2,9.7,987.0,983.4,2022,8,8
2022-08-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.3,0.0,True,24.0,38.6,2.2,12,11.7,11.2,988.7,983.9,2022,8,9
2022-08-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,30.6,0.0,False,22.7,38.5,2.5,09,9.2,11.2,988.0,982.1,2022,8,10
2022-08-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.0,0.0,False,23.1,38.9,2.2,12,8.1,10.6,986.3,981.2,2022,8,11
2022-08-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,32.4,0.0,False,23.0,41.8,1.9,15,6.9,12.5,985.1,978.9,2022,8,12
2022-08-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,31.6,0.0,False,24.8,38.3,5.3,24,16.7,4.1,982.7,980.3,2022,8,13
2022-08-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,29.0,0.0,False,22.4,35.5,4.2,30,9.7,12.7,981.2,976.1,2022,8,14
2022-08-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.4,0.0,False,19.2,33.5,3.9,30,10.6,13.0,980.9,975.6,2022,8,15
2022-08-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.1,0.0,False,19.9,36.3,3.3,30,12.8,10.0,980.2,974.3,2022,8,16
2022-08-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,23.8,0.0,False,18.5,29.0,5.6,32,15.6,11.1,985.9,980.0,2022,8,17
2022-08-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.0,0.0,False,18.5,25.5,8.3,30,18.1,12.6,990.3,984.6,2022,8,18
2022-08-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,23.9,0.0,False,17.6,30.2,5.8,31,13.6,,991.3,986.9,2022,8,19
2022-08-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.1,0.0,False,18.2,36.0,1.9,22,9.2,12.8,990.2,984.3,2022,8,20
2022-08-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.8,0.0,False,21.9,33.8,5.8,30,15.6,12.7,987.5,983.6,2022,8,21
2022-08-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.8,0.0,False,21.2,30.5,10.0,30,16.4,12.6,987.4,983.3,2022,8,22
2022-08-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.3,0.0,False,20.3,34.3,2.5,31,11.7,12.1,986.3,981.3,2022,8,23
2022-08-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.3,25.4,False,20.6,36.0,7.2,30,30.8,7.8,986.5,980.7,2022,8,24
2022-08-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.3,0.0,False,20.5,32.1,3.3,28,13.6,7.0,988.8,984.2,2022,8,25
2022-08-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.6,0.0,False,20.4,30.8,6.4,31,12.2,12.7,988.2,982.0,2022,8,26
2022-08-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,25.3,0.0,False,17.9,32.7,2.2,30,9.4,12.6,984.9,980.0,2022,8,27
2022-08-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.8,0.0,False,19.8,35.8,2.8,12,7.2,12.1,984.3,980.6,2022,8,28
2022-08-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.1,0.4,False,22.2,32.0,3.9,13,11.1,6.4,986.6,981.8,2022,8,29
2022-08-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.3,0.0,False,19.8,34.8,1.4,13,5.8,11.9,988.5,983.7,2022,8,30
2022-08-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.7,0.0,False,22.1,33.3,4.7,31,11.1,10.5,986.8,983.4,2022,8,31
2022-09-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.6,0.0,False,19.9,33.2,1.7,29,8.3,12.1,986.7,980.6,2022,9,1
2022-09-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.8,0.0,False,20.9,32.7,4.2,31,14.4,9.5,983.9,978.9,2022,9,2
2022-09-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.8,0.0,False,19.1,30.6,3.3,30,12.2,10.7,984.2,980.2,2022,9,3
2022-09-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.0,0.0,False,18.0,34.0,1.9,12,9.2,12.3,987.1,983.4,2022,9,4
2022-09-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,27.2,5.6,False,20.2,34.1,1.7,22,14.2,12.1,988.8,984.7,2022,9,5
2022-09-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,26.7,0.0,False,19.0,34.4,2.8,28,10.6,12.4,988.3,983.1,2022,9,6
2022-09-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,23.8,0.0,False,18.1,29.6,1.9,28,7.8,6.7,986.0,982.2,2022,9,7
2022-09-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.8,0.6,False,16.9,28.8,1.9,20,7.5,1.9,986.9,983.5,2022,9,8
2022-09-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.4,0.0,False,19.0,29.8,3.9,28,10.6,11.9,990.2,985.6,2022,9,9
2022-09-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.8,0.0,False,17.0,32.5,2.2,28,6.1,12.0,990.4,984.6,2022,9,10
2022-09-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.6,0.0,True,22.0,35.2,4.4,13,11.9,8.5,986.6,980.7,2022,9,11
2022-09-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,28.0,3.8,False,21.8,34.1,6.9,24,21.7,6.3,984.9,976.8,2022,9,12
2022-09-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,23.5,2.4,False,21.0,26.0,3.1,14,12.5,0.1,980.9,977.8,2022,9,13
2022-09-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,24.1,0.0,False,18.4,29.8,2.2,25,8.1,7.4,981.9,978.7,2022,9,14
2022-09-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,23.5,0.0,False,17.9,29.1,3.1,23,11.1,6.1,984.5,981.4,2022,9,15
2022-09-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.2,0.0,False,17.9,26.4,8.9,30,15.8,11.7,985.2,982.7,2022,9,16
2022-09-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.8,0.0,False,15.8,25.8,5.8,30,16.1,11.5,986.5,983.3,2022,9,17
2022-09-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,21.1,0.0,False,13.9,28.3,1.7,30,7.2,9.8,988.1,983.9,2022,9,18
2022-09-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.6,0.0,False,16.3,28.9,2.5,30,11.4,7.7,987.5,984.2,2022,9,19
2022-09-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.3,0.0,False,16.3,28.3,4.4,30,11.7,11.5,989.7,986.0,2022,9,20
2022-09-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.9,0.0,False,14.2,27.6,4.2,31,9.7,11.7,989.7,985.1,2022,9,21
2022-09-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.5,0.0,False,13.8,27.2,3.3,28,8.6,10.1,989.9,986.0,2022,9,22
2022-09-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.5,0.0,False,16.6,28.4,3.9,30,10.8,7.7,988.0,982.2,2022,9,23
2022-09-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.2,0.0,True,14.9,23.4,6.4,32,14.4,8.3,985.8,982.5,2022,9,24
2022-09-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.8,0.0,False,12.1,21.6,4.7,30,12.8,9.1,985.5,982.6,2022,9,25
2022-09-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.8,0.0,False,11.3,22.3,5.8,30,12.8,11.4,985.9,983.3,2022,9,26
2022-09-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.8,0.0,False,13.9,21.7,8.3,32,17.2,7.0,986.7,983.7,2022,9,27
2022-09-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.6,0.0,False,14.0,25.1,4.2,32,11.4,8.6,985.6,978.3,2022,9,28
2022-09-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.4,0.0,True,14.1,20.8,5.6,32,13.6,6.0,979.5,974.7,2022,9,29
2022-09-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.4,0.0,False,12.3,20.5,7.2,31,15.3,6.0,991.0,979.2,2022,9,30
2022-10-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,18.0,0.0,False,10.5,25.4,1.9,30,8.3,11.5,995.8,990.7,2022,10,1
2022-10-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.4,0.0,False,11.7,29.2,1.7,10,4.7,11.4,997.7,991.7,2022,10,2
2022-10-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.4,0.0,False,12.6,26.3,1.4,32,5.0,6.9,993.0,988.4,2022,10,3
2022-10-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,21.4,0.0,False,14.0,28.9,1.7,29,5.0,11.1,991.9,989.1,2022,10,4
2022-10-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,21.2,0.0,False,14.9,27.4,2.2,10,6.9,7.9,996.5,991.1,2022,10,5
